ID,VIN,UUID,CONSENT_SOURCE,ENTRY_CREATED_DATE,ENTRY_LAST_UPDATED_DATE,PURPOSE_NAME,PURPOSE_STATUS,PURPOSE_CUSTOM_PREFERENCES,PURPOSE_TYPES,PURPOSE_CONSENT_WITHDRAWAL_DATE,PURPOSE_CONSENT_DATE,PURPOSE_LAST_UPDATED_DATE,PURPOSE_LAST_INTERACTION_DATE
ae6ba8c7-348f-4489-a1a3-89bf1820bf96,4d14df2bfa5d9e9e8,9b4ed2f8-cbbd-4573-a4c2-48818d38eac3,oneApp,2024-05-08 06:32:13.617,2024-05-08 06:32:13.933,Integrating our partners (CS) - TROM.BG,ACTIVE,"[
  {
    ""id"": ""7c8b1ed9-ace8-47d4-915a-939e57565ef6"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-05-08 06:32:13.530,2024-05-08 06:32:13.530,2024-05-08 06:32:13.530
a22ea3c2-cb02-4fc7-9cff-0a6a447e5f1c,e25cd9019ed3c6d72,6e327bf6-a430-4a71-83c6-4f20da8a9a69,oneApp,2024-05-20 09:36:17.643,2024-05-20 09:36:17.753,Integrating our partners (CS) - TES,ACTIVE,"[
  {
    ""id"": ""d77ac76f-413e-448f-8b38-e17e3484cb00"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563
a22ea3c2-cb02-4fc7-9cff-0a6a447e5f1c,b4eedf7386ddff283,6e327bf6-a430-4a71-83c6-4f20da8a9a69,oneApp,2024-05-20 09:36:17.643,2024-05-20 09:36:17.753,Personalising our service (CS) - TES,ACTIVE,"[
  {
    ""id"": ""aa8e5bcc-77e3-4067-9a92-0e1ecb42cd47"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563
a22ea3c2-cb02-4fc7-9cff-0a6a447e5f1c,822cfa8d08309cd05,6e327bf6-a430-4a71-83c6-4f20da8a9a69,oneApp,2024-05-20 09:36:17.643,2024-05-20 09:36:17.753,Improving our communications (CS) - TES,ACTIVE,"[
  {
    ""id"": ""7ae2ab90-dc15-44d4-89c6-6c7f829160fb"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563
a22ea3c2-cb02-4fc7-9cff-0a6a447e5f1c,15fdb37eb5e8e3812,6e327bf6-a430-4a71-83c6-4f20da8a9a69,oneApp,2024-05-20 09:36:17.643,2024-05-20 09:36:17.753,Enhancing our products (CS) - TES,ACTIVE,"[
  {
    ""id"": ""a432bcc6-a308-4359-a2bb-7a43babd551b"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563
a22ea3c2-cb02-4fc7-9cff-0a6a447e5f1c,4d14df2bfa5d9e9e8,6e327bf6-a430-4a71-83c6-4f20da8a9a69,oneApp,2024-05-20 09:36:17.643,2024-05-20 09:36:17.753,Personalised Vehicle Support (CS) - TES,ACTIVE,"[
  {
    ""id"": ""e0f8f473-c03e-45f7-9e2c-134c63632544"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563,2024-05-20 09:36:17.563
650e5272-c9b3-56bb-ab17-0c724ef84a2c,2a6e437bc4a28c087,4f42d23d-ba24-431b-ab22-15983e9de364,oneApp,2024-09-12 15:17:18.193,2025-02-09 09:02:37.453,Personalising our service (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""4df713dc-0031-40a4-be08-c536f9c2cb9c"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2025-02-09 09:02:37.343,2024-09-12 15:17:18.120,2025-02-09 09:02:37.343
650e5272-c9b3-56bb-ab17-0c724ef84a2c,a67f5eaad6e3c87f3,4f42d23d-ba24-431b-ab22-15983e9de364,oneApp,2024-09-12 15:17:18.193,2025-02-09 09:02:37.453,Personalised Vehicle Support (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""d9b2ae41-fb82-4bfc-9f2d-715ae2786ea9"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2025-02-09 09:02:37.343,2024-09-12 15:17:18.120,2025-02-09 09:02:37.343
650e5272-c9b3-56bb-ab17-0c724ef84a2c,2039dd774b91049c2,4f42d23d-ba24-431b-ab22-15983e9de364,oneApp,2024-09-12 15:17:18.193,2025-02-09 09:02:37.453,Enhancing our products (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""f741412e-2deb-43c0-8fb4-37ab4737baab"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2025-02-09 09:02:37.343,2024-09-12 15:17:18.120,2025-02-09 09:02:37.343
650e5272-c9b3-56bb-ab17-0c724ef84a2c,aa7efdcd29de964e8,4f42d23d-ba24-431b-ab22-15983e9de364,oneApp,2024-09-12 15:17:18.193,2025-02-09 09:02:37.453,Integrating our partners (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""501d7eba-73f8-4684-814c-b83bdb9c9095"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2025-02-09 09:02:37.343,2024-09-12 15:17:18.120,2025-02-09 09:02:37.343
650e5272-c9b3-56bb-ab17-0c724ef84a2c,c172a6953302d0c1b,4f42d23d-ba24-431b-ab22-15983e9de364,oneApp,2024-09-12 15:17:18.193,2025-02-09 09:02:37.453,Improving our communications (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""2bbf0b7a-f0e0-427d-809c-1916a87bf92f"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2025-02-09 09:02:37.343,2024-09-12 15:17:18.120,2025-02-09 09:02:37.343
4db0aa3a-eaa9-49a1-9f30-a43e40c32333,d414f6213dba67e4e,318e4d37-959b-44c0-8580-fd31a39b5d60,oneApp,2024-07-02 14:34:56.130,2024-07-02 14:34:56.223,Integrating our partners (CS) - TFR,WITHDRAWN,"[
  {
    ""id"": ""501d7eba-73f8-4684-814c-b83bdb9c9095"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",2024-07-02 14:34:56.093 Z,,2024-07-02 14:34:56.080,2024-07-02 14:34:56.080
4db0aa3a-eaa9-49a1-9f30-a43e40c32333,364c98fc36498ed9c,318e4d37-959b-44c0-8580-fd31a39b5d60,oneApp,2024-07-02 14:34:56.130,2024-07-02 14:34:56.223,Personalised Vehicle Support (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""d9b2ae41-fb82-4bfc-9f2d-715ae2786ea9"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-07-02 14:34:56.080,2024-07-02 14:34:56.080,2024-07-02 14:34:56.080
4db0aa3a-eaa9-49a1-9f30-a43e40c32333,3d08c38acfa4f6bfe,318e4d37-959b-44c0-8580-fd31a39b5d60,oneApp,2024-07-02 14:34:56.130,2024-07-02 14:34:56.223,Personalising our service (CS) - TFR,WITHDRAWN,"[
  {
    ""id"": ""4df713dc-0031-40a4-be08-c536f9c2cb9c"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",2024-07-02 14:34:56.093 Z,,2024-07-02 14:34:56.080,2024-07-02 14:34:56.080
4db0aa3a-eaa9-49a1-9f30-a43e40c32333,15fdb37eb5e8e3812,318e4d37-959b-44c0-8580-fd31a39b5d60,oneApp,2024-07-02 14:34:56.130,2024-07-02 14:34:56.223,Improving our communications (CS) - TFR,WITHDRAWN,"[
  {
    ""id"": ""2bbf0b7a-f0e0-427d-809c-1916a87bf92f"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",2024-07-02 14:34:56.093 Z,,2024-07-02 14:34:56.080,2024-07-02 14:34:56.080
4db0aa3a-eaa9-49a1-9f30-a43e40c32333,31c257d86a4fa4e66,318e4d37-959b-44c0-8580-fd31a39b5d60,oneApp,2024-07-02 14:34:56.130,2024-07-02 14:34:56.223,Enhancing our products (CS) - TFR,WITHDRAWN,"[
  {
    ""id"": ""f741412e-2deb-43c0-8fb4-37ab4737baab"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",2024-07-02 14:34:56.093 Z,,2024-07-02 14:34:56.080,2024-07-02 14:34:56.080
4d757503-cdbc-4f8b-9307-8ed2cd539238,2a6e437bc4a28c087,7764f192-a5a7-4bd3-9fc9-e22139f3a94d,oneApp,2024-06-14 08:17:08.467,2024-07-03 16:09:34.910,Enhancing our products (CS) - TCE.CZ,ACTIVE,"[
  {
    ""id"": ""cf491afa-4ee3-4fd9-a8b6-903b27cb0417"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-07-03 16:09:34.830,2024-06-14 08:17:08.387,2024-07-03 16:09:34.830
4d757503-cdbc-4f8b-9307-8ed2cd539238,cd168ffecf6799472,7764f192-a5a7-4bd3-9fc9-e22139f3a94d,oneApp,2024-06-14 08:17:08.467,2024-07-03 16:09:34.910,Integrating our partners (CS) - TCE.CZ,ACTIVE,"[
  {
    ""id"": ""dc151ab3-89b7-48e5-9ef4-0625a083400a"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-07-03 16:09:34.830,2024-06-14 08:17:08.387,2024-07-03 16:09:34.830
4d757503-cdbc-4f8b-9307-8ed2cd539238,f6eb89303336922ee,7764f192-a5a7-4bd3-9fc9-e22139f3a94d,oneApp,2024-06-14 08:17:08.467,2024-07-03 16:09:34.910,Personalised Vehicle Support (CS) - TCE.CZ,ACTIVE,"[
  {
    ""id"": ""e8db927d-b192-4ba4-9937-892c6cc04578"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-07-03 16:09:34.830,2024-06-14 08:17:08.387,2024-07-03 16:09:34.830
4d757503-cdbc-4f8b-9307-8ed2cd539238,8d7fac5b9fae0c1be,7764f192-a5a7-4bd3-9fc9-e22139f3a94d,oneApp,2024-06-14 08:17:08.467,2024-07-03 16:09:34.910,Personalising our service (CS) - TCE.CZ,ACTIVE,"[
  {
    ""id"": ""ac5cbed4-a70e-4da2-93ce-2adfae3d5cca"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-07-03 16:09:34.830,2024-06-14 08:17:08.387,2024-07-03 16:09:34.830
4d757503-cdbc-4f8b-9307-8ed2cd539238,831981ba3bba1e851,7764f192-a5a7-4bd3-9fc9-e22139f3a94d,oneApp,2024-06-14 08:17:08.467,2024-07-03 16:09:34.910,Improving our communications (CS) - TCE.CZ,ACTIVE,"[
  {
    ""id"": ""5e177cf9-d773-4f76-9592-d0cdda0d79f9"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-07-03 16:09:34.830,2024-06-14 08:17:08.387,2024-07-03 16:09:34.830
ae16d06d-c723-5e6f-87b8-c4c2e1100cb5,3445bf8fa4f4abe9f,d818c230-6890-4bd4-ab24-3d8bd632ac0a,oneApp,2025-01-18 09:32:49.477,2025-01-18 09:32:49.677,Improving our communications (CS) - TDK,ACTIVE,"[
  {
    ""id"": ""c343460a-a090-412b-b25c-15e059a3dc04"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367
ae16d06d-c723-5e6f-87b8-c4c2e1100cb5,88b0900a9cfdbf53b,d818c230-6890-4bd4-ab24-3d8bd632ac0a,oneApp,2025-01-18 09:32:49.477,2025-01-18 09:32:49.677,Personalising our service (CS) - TDK,ACTIVE,"[
  {
    ""id"": ""ea63decd-8eb7-419c-a5c4-b375c7bbd19c"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367
ae16d06d-c723-5e6f-87b8-c4c2e1100cb5,e25cc4c366a1db923,d818c230-6890-4bd4-ab24-3d8bd632ac0a,oneApp,2025-01-18 09:32:49.477,2025-01-18 09:32:49.677,Integrating our partners (CS) - TDK,ACTIVE,"[
  {
    ""id"": ""7e8210c2-f4c0-46eb-9621-b235f2c357ba"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367
ae16d06d-c723-5e6f-87b8-c4c2e1100cb5,6a2bc0a64eb4d3efb,d818c230-6890-4bd4-ab24-3d8bd632ac0a,oneApp,2025-01-18 09:32:49.477,2025-01-18 09:32:49.677,Personalised Vehicle Support (CS) - TDK,ACTIVE,"[
  {
    ""id"": ""69e1f0ca-f68e-40af-be66-15ab3c003224"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367
ae16d06d-c723-5e6f-87b8-c4c2e1100cb5,1af6be0c25a5b3e71,d818c230-6890-4bd4-ab24-3d8bd632ac0a,oneApp,2025-01-18 09:32:49.477,2025-01-18 09:32:49.677,Enhancing our products (CS) - TDK,ACTIVE,"[
  {
    ""id"": ""1868d328-cdc1-4ad0-9292-72dfdd451a2b"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367,2025-01-18 09:32:49.367
e4795624-029f-5c3c-bfc8-5135e902adb9,927ae82bd7b1712c3,ff5d33d2-43db-4ce3-b1d0-becdbd0c6cfe,oneApp,2024-08-24 10:38:30.597,2024-09-14 15:06:14.273,Improving our communications (CS) - TAF,ACTIVE,"[
  {
    ""id"": ""18264838-596d-43fc-8212-6276fa4c5a6f"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-09-14 15:06:14.167,2024-08-24 10:38:30.510,2024-09-14 15:06:14.167
e4795624-029f-5c3c-bfc8-5135e902adb9,a5c72261a68d54580,ff5d33d2-43db-4ce3-b1d0-becdbd0c6cfe,oneApp,2024-08-24 10:38:30.597,2024-09-14 15:06:14.273,Integrating our partners (CS) - TAF,ACTIVE,"[
  {
    ""id"": ""442de766-18a9-4c27-8ed6-d780147790fa"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-09-14 15:06:14.167,2024-08-24 10:38:30.510,2024-09-14 15:06:14.167
e4795624-029f-5c3c-bfc8-5135e902adb9,4d14df2bfa5d9e9e8,ff5d33d2-43db-4ce3-b1d0-becdbd0c6cfe,oneApp,2024-08-24 10:38:30.597,2024-09-14 15:06:14.273,Personalising our service (CS) - TAF,ACTIVE,"[
  {
    ""id"": ""72f1dd4c-8750-40bf-ad3f-49f76c5bc136"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-09-14 15:06:14.167,2024-08-24 10:38:30.510,2024-09-14 15:06:14.167
e4795624-029f-5c3c-bfc8-5135e902adb9,be41f3b04a7a668c0,ff5d33d2-43db-4ce3-b1d0-becdbd0c6cfe,oneApp,2024-08-24 10:38:30.597,2024-09-14 15:06:14.273,Enhancing our products (CS) - TAF,ACTIVE,"[
  {
    ""id"": ""8db0fea1-2832-4d2d-91cd-c9910135e79e"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-09-14 15:06:14.167,2024-08-24 10:38:30.510,2024-09-14 15:06:14.167
e4795624-029f-5c3c-bfc8-5135e902adb9,2a6e437bc4a28c087,ff5d33d2-43db-4ce3-b1d0-becdbd0c6cfe,oneApp,2024-08-24 10:38:30.597,2024-09-14 15:06:14.273,Personalised Vehicle Support (CS) - TAF,ACTIVE,"[
  {
    ""id"": ""e89a7592-a4d7-42c8-a124-7baec0d14dd4"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-09-14 15:06:14.167,2024-08-24 10:38:30.510,2024-09-14 15:06:14.167
0c8f1836-6b0b-4d54-a446-a5367090ca29,05e519d4ac8e938a7,e327fd22-49a4-4254-955a-cbdeda5c2d7c,oneApp,2024-06-29 12:14:49.083,2024-06-29 12:14:49.170,Enhancing our products (CS) - TES,ACTIVE,"[
  {
    ""id"": ""a432bcc6-a308-4359-a2bb-7a43babd551b"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997
0c8f1836-6b0b-4d54-a446-a5367090ca29,639d617de4ddf7562,e327fd22-49a4-4254-955a-cbdeda5c2d7c,oneApp,2024-06-29 12:14:49.083,2024-06-29 12:14:49.170,Improving our communications (CS) - TES,ACTIVE,"[
  {
    ""id"": ""7ae2ab90-dc15-44d4-89c6-6c7f829160fb"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997
0c8f1836-6b0b-4d54-a446-a5367090ca29,7da67fbfe7b49694f,e327fd22-49a4-4254-955a-cbdeda5c2d7c,oneApp,2024-06-29 12:14:49.083,2024-06-29 12:14:49.170,Personalised Vehicle Support (CS) - TES,ACTIVE,"[
  {
    ""id"": ""e0f8f473-c03e-45f7-9e2c-134c63632544"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997
0c8f1836-6b0b-4d54-a446-a5367090ca29,d4945af0179efd6ef,e327fd22-49a4-4254-955a-cbdeda5c2d7c,oneApp,2024-06-29 12:14:49.083,2024-06-29 12:14:49.170,Integrating our partners (CS) - TES,ACTIVE,"[
  {
    ""id"": ""d77ac76f-413e-448f-8b38-e17e3484cb00"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997
0c8f1836-6b0b-4d54-a446-a5367090ca29,32579f20253685539,e327fd22-49a4-4254-955a-cbdeda5c2d7c,oneApp,2024-06-29 12:14:49.083,2024-06-29 12:14:49.170,Personalising our service (CS) - TES,ACTIVE,"[
  {
    ""id"": ""aa8e5bcc-77e3-4067-9a92-0e1ecb42cd47"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997,2024-06-29 12:14:48.997
7e03cc71-93f3-5fb0-8534-8ff7a60d8295,92bc40a23aa1e8439,89c558a4-8c0f-42a5-aa8b-5012c9ffd475,oneApp,2024-09-02 11:53:50.560,2024-09-02 11:53:50.757,Personalised Vehicle Support (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""d9b2ae41-fb82-4bfc-9f2d-715ae2786ea9"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-09-02 11:53:50.477,2024-09-02 11:53:50.477,2024-09-02 11:53:50.477
7e03cc71-93f3-5fb0-8534-8ff7a60d8295,dd7f66ceaad355395,89c558a4-8c0f-42a5-aa8b-5012c9ffd475,oneApp,2024-09-02 11:53:50.560,2024-09-02 11:53:50.757,Personalising our service (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""4df713dc-0031-40a4-be08-c536f9c2cb9c"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-09-02 11:53:50.477,2024-09-02 11:53:50.477,2024-09-02 11:53:50.477
7e03cc71-93f3-5fb0-8534-8ff7a60d8295,a40b6d953aa28beb6,89c558a4-8c0f-42a5-aa8b-5012c9ffd475,oneApp,2024-09-02 11:53:50.560,2024-09-02 11:53:50.757,Integrating our partners (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""501d7eba-73f8-4684-814c-b83bdb9c9095"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-09-02 11:53:50.477,2024-09-02 11:53:50.477,2024-09-02 11:53:50.477
7e03cc71-93f3-5fb0-8534-8ff7a60d8295,71095a99b07a8c762,89c558a4-8c0f-42a5-aa8b-5012c9ffd475,oneApp,2024-09-02 11:53:50.560,2024-09-02 11:53:50.757,Improving our communications (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""2bbf0b7a-f0e0-427d-809c-1916a87bf92f"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-09-02 11:53:50.477,2024-09-02 11:53:50.477,2024-09-02 11:53:50.477
